order_id,customer_id,salesperson_id,order_date,order_status,payment_method,delivery_region,total_items,total_gross,total_discount,total_net,total_cogs,total_profit,first_name,last_name,customer_region,city,gender,age,salesperson_name,order_year,order_month,order_month_name,order_quarter,order_day_of_week,order_hour,is_weekend,is_returned,is_completed,is_high_value,age_group,order_tier,processed_at
27221,228,16,2023-01-29 16:09:00,Returned,Cash,Greater Accra,5,666.74,0.0,666.74,422.61,244.13,Kweku,Acheampong,Greater Accra,Kasoa,M,47,Akua Bonsu,2023,1,January,1,Sunday,16,True,True,False,False,46-55,Medium,2026-04-08 09:31:11.149366
27238,144,15,2023-06-24 09:36:00,Returned,Bank Transfer,Eastern,1,87.85,0.0,87.85,55.35,32.5,Kofi,Ansah,Central,Winneba,M,60,Kwabena Ofori,2023,6,June,2,Saturday,9,True,True,False,False,55+,Micro,2026-04-08 09:31:11.149366
27260,246,12,2024-02-15 18:52:00,Returned,Mobile Money,Central,10,780.31,13.34,766.97,547.65,219.32,Yoofi,Asare,Ashanti,Ejisu,M,42,Araba Quaye,2024,2,February,1,Thursday,18,False,True,False,False,36-45,Medium,2026-04-08 09:31:11.149366
27262,48,11,2024-05-10 20:53:00,Returned,POS Card,Ashanti,8,1204.83,0.0,1204.83,767.12,437.71,Kwabena,Asare,Volta,Aflao,M,33,Nana Acheampong,2024,5,May,2,Friday,20,False,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
27306,219,1,2024-11-27 14:23:00,Returned,POS Card,Greater Accra,8,1189.8,0.0,1189.8,731.42,458.38,Abena,Quaye,Central,Mankessim,F,22,Kwame Asante,2024,11,November,4,Wednesday,14,False,True,False,False,18-25,Large,2026-04-08 09:31:11.149366
27311,60,2,2024-04-29 13:51:00,Returned,Bank Transfer,Eastern,3,178.59,17.86,160.73,133.29,27.44,Maame,Adjei,Central,Mankessim,F,36,Abena Mensah,2024,4,April,2,Monday,13,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
27388,158,19,2024-12-25 19:57:00,Returned,Cash,Western,8,1126.53,5.88,1120.65,709.13,411.52,Sena,Asare,Northern,Tamale,M,44,Yoofi Agyeman,2024,12,December,4,Wednesday,19,False,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
27391,221,20,2023-11-02 09:57:00,Returned,Cash,Greater Accra,1,201.15,0.0,201.15,125.02,76.13,Kofi,Ansah,Volta,Keta,M,56,Abla Dziedzic,2023,11,November,4,Thursday,9,False,True,False,False,55+,Small,2026-04-08 09:31:11.149366
27401,282,18,2024-01-09 09:10:00,Returned,Mobile Money,Central,6,417.87,52.94,364.93,263.25,101.68,Adjoa,Mensah,Northern,Tamale,F,45,Esi Tetteh,2024,1,January,1,Tuesday,9,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
27443,264,16,2024-10-15 20:16:00,Returned,Credit,Western,4,1345.24,134.52,1210.72,843.64,367.08,Kwame,Darko,Eastern,Suhum,M,18,Akua Bonsu,2024,10,October,4,Tuesday,20,False,True,False,False,18-25,Large,2026-04-08 09:31:11.149366
27451,286,7,2024-09-20 21:00:00,Returned,Bank Transfer,Northern,11,1460.61,31.01,1429.6,957.76,471.84,Dela,Ansah,Volta,Ho,M,61,Kweku Adjei,2024,9,September,3,Friday,21,False,True,False,False,55+,Large,2026-04-08 09:31:11.149366
27482,126,17,2023-12-20 11:23:00,Returned,POS Card,Ashanti,1,383.72,38.37,345.35,273.59,71.76,Kwadwo,Darko,Volta,Ho,M,19,Kwadwo Appiah,2023,12,December,4,Wednesday,11,False,True,False,False,18-25,Small,2026-04-08 09:31:11.149366
27488,63,7,2024-10-20 10:30:00,Returned,Mobile Money,Western,9,2302.36,169.92,2132.44,1398.18,734.26,Maame,Ofori,Ashanti,Obuasi,F,24,Kweku Adjei,2024,10,October,4,Sunday,10,True,True,False,False,18-25,Large,2026-04-08 09:31:11.149366
27534,477,19,2024-07-21 13:44:00,Returned,Bank Transfer,Northern,3,178.59,17.86,160.73,133.29,27.44,Ato,Asare,Northern,Yendi,M,37,Yoofi Agyeman,2024,7,July,3,Sunday,13,True,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
27551,56,14,2024-12-26 21:23:00,Returned,POS Card,Ashanti,8,545.9,3.09,542.81,380.68,162.13,Akosua,Tetteh,Central,Assin Fosu,F,50,Maame Asare,2024,12,December,4,Thursday,21,False,True,False,False,46-55,Medium,2026-04-08 09:31:11.149366
27618,230,20,2024-06-12 09:39:00,Returned,Mobile Money,Eastern,1,87.85,8.78,79.07,55.35,23.72,Ewurama,Bonsu,Volta,Ho,F,46,Abla Dziedzic,2024,6,June,2,Wednesday,9,False,True,False,False,46-55,Micro,2026-04-08 09:31:11.149366
27626,309,20,2024-05-25 20:15:00,Returned,Bank Transfer,Ashanti,2,196.16,19.62,176.54,126.3,50.24,Abena,Mensah,Central,Mankessim,F,64,Abla Dziedzic,2024,5,May,2,Saturday,20,True,True,False,False,55+,Small,2026-04-08 09:31:11.149366
27639,300,1,2024-08-01 16:44:00,Returned,Credit,Western,11,1125.89,44.46,1081.43,771.9,309.53,Nana,Tetteh,Volta,Keta,M,59,Kwame Asante,2024,8,August,3,Thursday,16,False,True,False,False,55+,Large,2026-04-08 09:31:11.149366
27652,135,12,2024-06-23 13:11:00,Returned,POS Card,Ashanti,4,1300.32,0.0,1300.32,945.44,354.88,Yoofi,Frimpong,Northern,Savelugu,M,58,Araba Quaye,2024,6,June,2,Sunday,13,True,True,False,False,55+,Large,2026-04-08 09:31:11.149366
27694,122,9,2024-12-11 12:15:00,Returned,Credit,Greater Accra,7,655.12,21.81,633.31,364.79,268.52,Yaw,Turkson,Central,Assin Fosu,M,51,Kojo Frimpong,2024,12,December,4,Wednesday,12,False,True,False,False,46-55,Medium,2026-04-08 09:31:11.149366
27714,19,11,2024-10-10 11:49:00,Returned,Bank Transfer,Northern,9,1010.0,80.46,929.54,616.13,313.41,Sena,Sarpong,Volta,Hohoe,M,52,Nana Acheampong,2024,10,October,4,Thursday,11,False,True,False,False,46-55,Medium,2026-04-08 09:31:11.149366
27743,303,17,2023-05-31 20:43:00,Returned,Bank Transfer,Central,5,452.5,45.25,407.25,321.4,85.85,Esi,Agyeman,Central,Mankessim,F,39,Kwadwo Appiah,2023,5,May,2,Wednesday,20,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
27793,394,5,2024-02-20 07:56:00,Returned,Credit,Greater Accra,3,194.91,0.0,194.91,126.0,68.91,Kojo,Agyeman,Northern,Tamale,M,41,Yaw Amoah,2024,2,February,1,Tuesday,7,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
27811,202,9,2024-03-03 21:46:00,Returned,Bank Transfer,Greater Accra,2,459.66,4.53,455.13,274.35,180.78,Kwame,Tetteh,Greater Accra,Kasoa,M,36,Kojo Frimpong,2024,3,March,1,Sunday,21,True,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
27819,422,13,2024-02-28 09:00:00,Returned,POS Card,Eastern,5,238.99,2.48,236.51,158.04,78.47,Akua,Agyeman,Central,Assin Fosu,F,19,Fiifi Turkson,2024,2,February,1,Wednesday,9,False,True,False,False,18-25,Small,2026-04-08 09:31:11.149366
27828,280,1,2023-01-12 10:35:00,Returned,Bank Transfer,Greater Accra,10,8655.92,0.0,8655.92,5214.27,3441.65,Akosua,Turkson,Eastern,Koforidua,F,44,Kwame Asante,2023,1,January,1,Thursday,10,False,True,False,True,36-45,Enterprise,2026-04-08 09:31:11.149366
27840,371,4,2023-05-08 15:14:00,Returned,POS Card,Northern,6,796.25,43.92,752.33,527.24,225.09,Ato,Appiah,Greater Accra,Accra,M,18,Akosua Darko,2023,5,May,2,Monday,15,False,True,False,False,18-25,Medium,2026-04-08 09:31:11.149366
27842,500,5,2024-10-28 08:05:00,Returned,POS Card,Central,3,863.03,53.2,809.83,518.7,291.13,Edem,Turkson,Greater Accra,Accra,M,47,Yaw Amoah,2024,10,October,4,Monday,8,False,True,False,False,46-55,Medium,2026-04-08 09:31:11.149366
27844,400,20,2024-12-01 18:25:00,Returned,Credit,Western,7,2117.69,250.97,1866.72,1415.14,451.58,Akua,Boateng,Central,Mankessim,F,36,Abla Dziedzic,2024,12,December,4,Sunday,18,True,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
27859,197,1,2024-01-07 21:30:00,Returned,Bank Transfer,Ashanti,7,766.37,24.2,742.17,517.53,224.64,Akua,Adjei,Western,Prestea,F,50,Kwame Asante,2024,1,January,1,Sunday,21,True,True,False,False,46-55,Medium,2026-04-08 09:31:11.149366
27862,421,6,2024-01-08 21:55:00,Returned,Bank Transfer,Greater Accra,4,1345.24,67.26,1277.98,843.64,434.34,Ato,Asare,Volta,Ho,M,48,Ama Owusu,2024,1,January,1,Monday,21,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
27874,141,10,2024-02-04 15:10:00,Returned,Mobile Money,Eastern,17,10147.5,197.55,9949.95,6194.52,3755.43,Abla,Ofori,Volta,Keta,F,48,Adwoa Sarpong,2024,2,February,1,Sunday,15,True,True,False,True,46-55,Enterprise,2026-04-08 09:31:11.149366
27879,178,9,2024-05-04 09:31:00,Returned,Credit,Greater Accra,12,1170.67,16.16,1154.51,754.87,399.64,Adjoa,Sarpong,Northern,Yendi,F,22,Kojo Frimpong,2024,5,May,2,Saturday,9,True,True,False,False,18-25,Large,2026-04-08 09:31:11.149366
27881,397,4,2023-11-18 13:37:00,Returned,POS Card,Volta,1,336.31,0.0,336.31,210.91,125.4,Araba,Amoah,Ashanti,Kumasi,F,32,Akosua Darko,2023,11,November,4,Saturday,13,True,True,False,False,26-35,Small,2026-04-08 09:31:11.149366
27884,499,14,2023-07-19 09:33:00,Returned,Bank Transfer,Western,3,284.19,14.21,269.98,192.87,77.11,Kwame,Mensah,Northern,Tamale,M,27,Maame Asare,2023,7,July,3,Wednesday,9,False,True,False,False,26-35,Small,2026-04-08 09:31:11.149366
27965,19,7,2024-08-10 20:18:00,Returned,Mobile Money,Northern,10,3067.92,39.41,3028.51,2042.93,985.58,Sena,Sarpong,Volta,Hohoe,M,52,Kweku Adjei,2024,8,August,3,Saturday,20,True,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
27991,40,10,2023-04-25 18:53:00,Returned,Mobile Money,Western,3,992.82,0.0,992.82,590.52,402.3,Ama,Quaye,Greater Accra,Tema,F,46,Adwoa Sarpong,2023,4,April,2,Tuesday,18,False,True,False,False,46-55,Medium,2026-04-08 09:31:11.149366
27995,393,12,2024-12-20 15:04:00,Returned,Credit,Volta,4,49.48,2.47,47.01,32.12,14.89,Afia,Darko,Volta,Ho,F,51,Araba Quaye,2024,12,December,4,Friday,15,False,True,False,False,46-55,Micro,2026-04-08 09:31:11.149366
28005,252,1,2023-10-22 13:04:00,Returned,Mobile Money,Northern,10,2093.95,0.0,2093.95,1260.95,833.0,Kwabena,Tetteh,Northern,Tamale,M,64,Kwame Asante,2023,10,October,4,Sunday,13,True,True,False,False,55+,Large,2026-04-08 09:31:11.149366
28009,424,3,2024-08-24 11:19:00,Returned,Mobile Money,Eastern,10,7743.0,327.1,7415.9,5150.55,2265.35,Yaw,Darko,Ashanti,Obuasi,M,32,Kofi Boateng,2024,8,August,3,Saturday,11,True,True,False,True,26-35,Enterprise,2026-04-08 09:31:11.149366
28051,310,16,2024-10-17 12:50:00,Returned,POS Card,Central,3,1308.42,65.42,1243.0,722.88,520.12,Esi,Sarpong,Greater Accra,Achimota,F,29,Akua Bonsu,2024,10,October,4,Thursday,12,False,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
28056,343,4,2023-06-20 20:59:00,Returned,Mobile Money,Volta,8,287.6,0.0,287.6,209.84,77.76,Akosua,Appiah,Northern,Savelugu,F,37,Akosua Darko,2023,6,June,2,Tuesday,20,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
28082,462,3,2024-08-31 13:36:00,Returned,Bank Transfer,Eastern,2,672.62,67.26,605.36,421.82,183.54,Adjoa,Asante,Central,Winneba,F,43,Kofi Boateng,2024,8,August,3,Saturday,13,True,True,False,False,36-45,Medium,2026-04-08 09:31:11.149366
28091,433,19,2024-07-27 13:09:00,Returned,Credit,Northern,2,738.32,0.0,738.32,420.14,318.18,Dela,Mensah,Northern,Savelugu,M,29,Yoofi Agyeman,2024,7,July,3,Saturday,13,True,True,False,False,26-35,Medium,2026-04-08 09:31:11.149366
28114,329,4,2024-08-02 20:25:00,Returned,POS Card,Ashanti,4,94.08,9.41,84.67,61.12,23.55,Dela,Acheampong,Central,Winneba,M,37,Akosua Darko,2024,8,August,3,Friday,20,False,True,False,False,36-45,Micro,2026-04-08 09:31:11.149366
28131,464,7,2024-12-19 19:48:00,Returned,Credit,Eastern,9,2053.73,23.28,2030.45,1311.19,719.26,Kwame,Appiah,Greater Accra,Kasoa,M,41,Kweku Adjei,2024,12,December,4,Thursday,19,False,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
28132,286,18,2023-12-09 13:42:00,Returned,Credit,Central,7,13065.53,0.0,13065.53,7950.03,5115.5,Dela,Ansah,Volta,Ho,M,61,Esi Tetteh,2023,12,December,4,Saturday,13,True,True,False,True,55+,Enterprise,2026-04-08 09:31:11.149366
28153,275,13,2023-05-21 10:46:00,Returned,Cash,Eastern,8,314.2,0.0,314.2,199.12,115.08,Afia,Darko,Northern,Yendi,F,32,Fiifi Turkson,2023,5,May,2,Sunday,10,True,True,False,False,26-35,Small,2026-04-08 09:31:11.149366
28171,458,14,2023-07-22 19:42:00,Returned,Mobile Money,Western,6,3119.83,22.23,3097.6,2227.7,869.9,Abena,Ofori,Western,Tarkwa,F,35,Maame Asare,2023,7,July,3,Saturday,19,True,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
28172,58,8,2023-01-10 12:00:00,Returned,Cash,Greater Accra,5,845.93,42.29,803.64,500.0,303.64,Afua,Ofori,Northern,Savelugu,F,43,Efua Ansah,2023,1,January,1,Tuesday,12,False,True,False,False,36-45,Medium,2026-04-08 09:31:11.149366
28187,494,10,2024-08-15 15:49:00,Returned,Mobile Money,Western,4,54.32,0.0,54.32,31.12,23.2,Kwadwo,Appiah,Eastern,Koforidua,M,62,Adwoa Sarpong,2024,8,August,3,Thursday,15,False,True,False,False,55+,Micro,2026-04-08 09:31:11.149366
28219,302,10,2023-08-02 15:04:00,Returned,Cash,Ashanti,3,452.19,0.0,452.19,295.47,156.72,Kwabena,Tetteh,Eastern,Koforidua,M,19,Adwoa Sarpong,2023,8,August,3,Wednesday,15,False,True,False,False,18-25,Small,2026-04-08 09:31:11.149366
28234,27,9,2023-12-28 11:36:00,Returned,Cash,Ashanti,12,951.38,0.0,951.38,611.23,340.15,Dela,Agyeman,Central,Mankessim,M,30,Kojo Frimpong,2023,12,December,4,Thursday,11,False,True,False,False,26-35,Medium,2026-04-08 09:31:11.149366
28297,297,9,2024-01-30 18:28:00,Returned,Cash,Western,9,117.38,0.0,117.38,71.02,46.36,Akosua,Asare,Northern,Tamale,F,61,Kojo Frimpong,2024,1,January,1,Tuesday,18,False,True,False,False,55+,Small,2026-04-08 09:31:11.149366
28344,216,1,2024-06-03 10:05:00,Returned,Bank Transfer,Central,4,49.48,7.42,42.06,32.12,9.94,Afia,Acheampong,Western,Axim,F,23,Kwame Asante,2024,6,June,2,Monday,10,False,True,False,False,18-25,Micro,2026-04-08 09:31:11.149366
28352,377,5,2024-04-17 15:57:00,Returned,Credit,Eastern,5,260.75,0.0,260.75,179.71,81.04,Kofi,Tetteh,Western,Axim,M,59,Yaw Amoah,2024,4,April,2,Wednesday,15,False,True,False,False,55+,Small,2026-04-08 09:31:11.149366
28362,282,6,2024-01-13 09:11:00,Returned,POS Card,Central,3,8025.84,0.0,8025.84,5719.5,2306.34,Adjoa,Mensah,Northern,Tamale,F,45,Ama Owusu,2024,1,January,1,Saturday,9,True,True,False,True,36-45,Enterprise,2026-04-08 09:31:11.149366
28427,261,12,2023-02-26 19:01:00,Returned,Bank Transfer,Volta,8,950.62,28.39,922.23,632.72,289.51,Ewurama,Amoah,Western,Takoradi,F,40,Araba Quaye,2023,2,February,1,Sunday,19,True,True,False,False,36-45,Medium,2026-04-08 09:31:11.149366
28458,65,14,2023-12-04 14:05:00,Returned,POS Card,Greater Accra,5,517.31,42.84,474.47,335.52,138.95,Ama,Appiah,Northern,Savelugu,F,46,Maame Asare,2023,12,December,4,Monday,14,False,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
28464,44,18,2023-03-19 07:15:00,Returned,Cash,Volta,8,1810.6,0.0,1810.6,1003.12,807.48,Ato,Bonsu,Volta,Keta,M,26,Esi Tetteh,2023,3,March,1,Sunday,7,True,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
28469,325,17,2024-09-03 10:29:00,Returned,Mobile Money,Central,6,321.03,0.0,321.03,222.3,98.73,Akosua,Mensah,Greater Accra,Kasoa,F,42,Kwadwo Appiah,2024,9,September,3,Tuesday,10,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
28487,448,4,2024-01-26 14:51:00,Returned,Bank Transfer,Western,8,1697.74,212.68,1485.06,1016.4,468.66,Adwoa,Ansah,Volta,Keta,F,62,Akosua Darko,2024,1,January,1,Friday,14,False,True,False,False,55+,Large,2026-04-08 09:31:11.149366
28499,206,2,2023-08-31 18:06:00,Returned,Cash,Northern,2,114.59,4.9,109.69,72.97,36.72,Akosua,Darko,Volta,Aflao,F,58,Abena Mensah,2023,8,August,3,Thursday,18,False,True,False,False,55+,Small,2026-04-08 09:31:11.149366
28531,369,16,2023-12-27 21:16:00,Returned,Mobile Money,Western,5,4182.85,209.14,3973.71,2734.85,1238.86,Efua,Bonsu,Volta,Hohoe,F,36,Akua Bonsu,2023,12,December,4,Wednesday,21,False,True,False,True,36-45,Large,2026-04-08 09:31:11.149366
28558,302,19,2024-05-28 15:52:00,Returned,Credit,Western,6,2665.31,257.3,2408.01,1636.67,771.34,Kwabena,Tetteh,Eastern,Koforidua,M,19,Yoofi Agyeman,2024,5,May,2,Tuesday,15,False,True,False,False,18-25,Large,2026-04-08 09:31:11.149366
28565,196,5,2023-11-28 21:46:00,Returned,Bank Transfer,Volta,2,582.1,0.0,582.1,325.5,256.6,Fiifi,Dziedzic,Western,Prestea,M,37,Yaw Amoah,2023,11,November,4,Tuesday,21,False,True,False,False,36-45,Medium,2026-04-08 09:31:11.149366
28605,404,14,2023-02-03 15:22:00,Returned,Bank Transfer,Northern,16,12090.31,80.68,12009.63,8598.95,3410.68,Kwadwo,Acheampong,Greater Accra,Tema,M,20,Maame Asare,2023,2,February,1,Friday,15,False,True,False,True,18-25,Enterprise,2026-04-08 09:31:11.149366
28607,471,16,2023-10-21 19:35:00,Returned,Credit,Central,9,1467.44,170.35,1297.09,957.1,339.99,Adjoa,Quaye,Eastern,Suhum,F,61,Akua Bonsu,2023,10,October,4,Saturday,19,True,True,False,False,55+,Large,2026-04-08 09:31:11.149366
28610,338,19,2024-01-09 17:18:00,Returned,Mobile Money,Central,5,931.25,0.0,931.25,582.9,348.35,Ato,Quaye,Ashanti,Kumasi,M,39,Yoofi Agyeman,2024,1,January,1,Tuesday,17,False,True,False,False,36-45,Medium,2026-04-08 09:31:11.149366
28628,146,18,2023-09-09 20:28:00,Returned,POS Card,Greater Accra,5,159.81,0.0,159.81,94.97,64.84,Dela,Quaye,Ashanti,Konongo,M,24,Esi Tetteh,2023,9,September,3,Saturday,20,True,True,False,False,18-25,Small,2026-04-08 09:31:11.149366
28667,494,6,2023-08-22 19:28:00,Returned,Credit,Northern,5,1383.98,0.0,1383.98,961.31,422.67,Kwadwo,Appiah,Eastern,Koforidua,M,62,Ama Owusu,2023,8,August,3,Tuesday,19,False,True,False,False,55+,Large,2026-04-08 09:31:11.149366
28691,246,1,2023-01-29 11:22:00,Returned,POS Card,Eastern,3,70.56,7.06,63.5,45.84,17.66,Yoofi,Asare,Ashanti,Ejisu,M,42,Kwame Asante,2023,1,January,1,Sunday,11,True,True,False,False,36-45,Micro,2026-04-08 09:31:11.149366
28692,466,14,2024-10-05 10:04:00,Returned,Bank Transfer,Ashanti,1,357.0,17.85,339.15,250.49,88.66,Abla,Appiah,Ashanti,Konongo,F,40,Maame Asare,2024,10,October,4,Saturday,10,True,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
28707,62,15,2024-10-22 14:40:00,Returned,Credit,Ashanti,2,175.7,8.78,166.92,110.7,56.22,Kweku,Acheampong,Central,Cape Coast,M,63,Kwabena Ofori,2024,10,October,4,Tuesday,14,False,True,False,False,55+,Small,2026-04-08 09:31:11.149366
28714,313,9,2024-11-14 18:38:00,Returned,POS Card,Volta,10,9538.61,1212.26,8326.35,6030.24,2296.11,Kojo,Boateng,Northern,Savelugu,M,42,Kojo Frimpong,2024,11,November,4,Thursday,18,False,True,False,True,36-45,Enterprise,2026-04-08 09:31:11.149366
28773,232,10,2023-12-28 14:24:00,Returned,Bank Transfer,Northern,4,471.88,0.0,471.88,305.6,166.28,Esi,Asante,Volta,Ho,F,28,Adwoa Sarpong,2023,12,December,4,Thursday,14,False,True,False,False,26-35,Small,2026-04-08 09:31:11.149366
28788,176,12,2024-05-14 09:22:00,Returned,POS Card,Volta,3,788.19,0.0,788.19,500.67,287.52,Kwadwo,Mensah,Western,Tarkwa,M,23,Araba Quaye,2024,5,May,2,Tuesday,9,False,True,False,False,18-25,Medium,2026-04-08 09:31:11.149366
28799,449,18,2024-01-24 12:56:00,Returned,POS Card,Greater Accra,1,436.14,21.81,414.33,240.96,173.37,Kofi,Quaye,Volta,Aflao,M,42,Esi Tetteh,2024,1,January,1,Wednesday,12,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
28846,146,16,2023-12-23 20:37:00,Returned,Bank Transfer,Northern,2,517.19,0.0,517.19,313.42,203.77,Dela,Quaye,Ashanti,Konongo,M,24,Akua Bonsu,2023,12,December,4,Saturday,20,True,True,False,False,18-25,Medium,2026-04-08 09:31:11.149366
28870,294,7,2023-03-02 20:51:00,Returned,Cash,Northern,5,12403.65,0.0,12403.65,7556.35,4847.3,Afia,Bonsu,Eastern,Nkawkaw,F,52,Kweku Adjei,2023,3,March,1,Thursday,20,False,True,False,True,46-55,Enterprise,2026-04-08 09:31:11.149366
28888,159,12,2024-03-17 09:06:00,Returned,Credit,Ashanti,9,1580.16,61.44,1518.72,964.72,554.0,Adjoa,Appiah,Eastern,Akim Oda,F,38,Araba Quaye,2024,3,March,1,Sunday,9,True,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
28907,246,5,2023-06-23 20:24:00,Returned,Credit,Ashanti,1,98.08,0.0,98.08,63.15,34.93,Yoofi,Asare,Ashanti,Ejisu,M,42,Yaw Amoah,2023,6,June,2,Friday,20,False,True,False,False,36-45,Micro,2026-04-08 09:31:11.149366
28986,326,4,2023-09-13 07:19:00,Returned,POS Card,Western,14,6465.49,0.0,6465.49,4318.23,2147.26,Kojo,Bonsu,Eastern,Koforidua,M,28,Akosua Darko,2023,9,September,3,Wednesday,7,False,True,False,True,26-35,Enterprise,2026-04-08 09:31:11.149366
29010,251,10,2024-06-26 10:42:00,Returned,Bank Transfer,Ashanti,5,526.25,26.31,499.94,383.35,116.59,Esi,Turkson,Central,Mankessim,F,48,Adwoa Sarpong,2024,6,June,2,Wednesday,10,False,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
29020,141,14,2024-06-29 12:38:00,Returned,POS Card,Western,4,1534.88,0.0,1534.88,1094.36,440.52,Abla,Ofori,Volta,Keta,F,48,Maame Asare,2024,6,June,2,Saturday,12,True,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
29046,42,4,2024-01-02 12:11:00,Returned,Credit,Western,5,12403.65,0.0,12403.65,7556.35,4847.3,Akosua,Darko,Northern,Savelugu,F,56,Akosua Darko,2024,1,January,1,Tuesday,12,False,True,False,True,55+,Enterprise,2026-04-08 09:31:11.149366
29070,96,15,2023-02-17 19:00:00,Returned,Credit,Central,14,525.08,25.86,499.22,360.53,138.69,Kwame,Frimpong,Volta,Aflao,M,49,Kwabena Ofori,2023,2,February,1,Friday,19,False,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
29142,407,7,2024-12-31 21:09:00,Returned,Credit,Greater Accra,7,430.37,44.65,385.72,316.83,68.89,Kweku,Sarpong,Western,Axim,M,38,Kweku Adjei,2024,12,December,4,Tuesday,21,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
29176,447,12,2023-04-27 09:54:00,Returned,POS Card,Eastern,7,2260.08,133.52,2126.56,1518.07,608.49,Akua,Ofori,Western,Tarkwa,F,46,Araba Quaye,2023,4,April,2,Thursday,9,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
29208,366,17,2024-01-26 15:35:00,Returned,POS Card,Eastern,2,738.32,0.0,738.32,420.14,318.18,Maame,Amoah,Central,Assin Fosu,F,46,Kwadwo Appiah,2024,1,January,1,Friday,15,False,True,False,False,46-55,Medium,2026-04-08 09:31:11.149366
29276,70,1,2023-01-03 11:39:00,Returned,POS Card,Greater Accra,7,1408.47,70.43,1338.04,941.53,396.51,Araba,Asante,Ashanti,Konongo,F,54,Kwame Asante,2023,1,January,1,Tuesday,11,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
29295,427,14,2024-11-15 21:19:00,Returned,POS Card,Northern,4,10701.12,0.0,10701.12,7626.0,3075.12,Ama,Acheampong,Greater Accra,Accra,F,19,Maame Asare,2024,11,November,4,Friday,21,False,True,False,True,18-25,Enterprise,2026-04-08 09:31:11.149366
29330,468,20,2023-01-26 17:58:00,Returned,Credit,Northern,4,1428.0,0.0,1428.0,1001.96,426.04,Yaw,Agyeman,Volta,Hohoe,M,61,Abla Dziedzic,2023,1,January,1,Thursday,17,False,True,False,False,55+,Large,2026-04-08 09:31:11.149366
29356,327,14,2023-03-18 12:28:00,Returned,POS Card,Central,2,72.44,0.0,72.44,44.64,27.8,Ama,Amoah,Western,Axim,F,22,Maame Asare,2023,3,March,1,Saturday,12,True,True,False,False,18-25,Micro,2026-04-08 09:31:11.149366
29358,29,2,2023-03-02 20:46:00,Returned,Bank Transfer,Eastern,8,2239.9,144.13,2095.77,1571.41,524.36,Kwame,Ofori,Northern,Yendi,M,30,Abena Mensah,2023,3,March,1,Thursday,20,False,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
29378,318,6,2023-05-22 21:43:00,Returned,Bank Transfer,Volta,9,1398.07,100.58,1297.49,877.7,419.79,Yoofi,Ansah,Central,Mankessim,M,42,Ama Owusu,2023,5,May,2,Monday,21,False,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
